RingId,MumId,DadId
M031789,M031798,M034837
M031790,M031798,M034837
M031791,M032446,M032479
M031792,M032446,M032479
M031793,M032446,M032479
M031794,M032446,M032479
M031795,M032446,M032479
M031796,M032446,M032479
M031797,NA,NA
M031798,XF0084,XM0102
M031799,NA,NA
M031800,NA,NA
M031801,NA,NA
M031803,NA,NA
M031804,M031803,M028796
M031805,M031803,M028796
M031806,M031803,M028796
M031807,M031803,M028796
M031808,M031803,M028796
M031809,M031803,M028796
M031811,M031571,M032150
M031812,M031571,M032150
M031813,M031571,M032150
M031814,M031580,M032483
M031815,M031580,M032483
M031816,M027866,M004351
M031818,M026985,M031752
M031821,M026985,M031752
M031827,NA,NA
M031828,NA,NA
M031829,M031596,M031835
M031830,M031596,M031835
M031831,M031596,M031835
M031835,NA,NA
M031836,M031618,M004210
M031837,M031618,M004210
M031838,M031618,M004210
M031839,M031618,M004210
M031840,M031618,M004210
M031841,XF0023,XM0013
M031842,XF0023,XM0013
M031843,XF0023,XM0013
M031845,M032129,M032348
M031847,M032129,M032348
M031848,M032129,M032348
M031849,M032129,M032348
M031850,M031617,M031872
M031851,M031617,M031872
M031852,M031617,M031872
M031853,M031617,M031872
M031854,M031617,M031872
M031855,M032008,XM0043
M031856,NA,NA
M031861,NA,NA
M031863,M027995,M026903
M031864,M027995,M026903
M031865,M027995,M026903
M031866,M027995,M026903
M031870,NA,NA
M031872,NA,NA
M031877,NA,NA
M031878,M035431,M031524
M031879,M035431,M031524
M031880,M035431,M031524
M031881,M035431,M031524
M031882,M035431,M031524
M031883,M026985,M031752
M031884,M031516,M031725
M031886,M031516,M031725
M031887,NA,NA
M031888,M022866,M032003
M031889,M022866,M032003
M031890,M022866,M032003
M031891,M022866,M032003
M031892,M022866,M032003
M031894,M022866,M032003
M031895,M032424,M032460
M031896,M031664,M031887
M031897,M031664,M031887
M031898,M031664,M031887
M031899,M031664,M031887
M031900,M031664,M031887
M031901,M022694,M026629
M031902,XF0023,XM0013
M031903,XF0023,XM0013
M031907,M032426,M032313
M031909,M032129,M032348
M031910,M032143,M032052
M031912,M031582,M031828
M031913,M028841,M031979
M031914,M028841,M031979
M031915,M028841,M031979
M031916,NA,NA
M031918,M022865,M031801
M031919,M022865,M031801
M031920,M022865,M031801
M031921,M022865,M031801
M031922,M022865,M031801
M031924,XF0054,M026836
M031925,M031797,M032145
M031926,M031797,M032145
M031927,M031797,M032145
M031929,M031797,M032145
M031930,M031797,M032145
M031931,M026459,M027966
M031932,M026459,M027966
M031933,M026459,M027966
M031934,M026459,M027966
M031935,M026459,M027966
M031938,M032426,M032313
M031940,M031618,M004210
M031941,NA,NA
M031943,M022865,M031801
M031944,NA,NA
M031945,M031861,M031944
M031947,M031861,M031944
M031948,M031861,M031944
M031949,M031861,M031944
M031950,M031861,M031944
M031951,M031150,M032321
M031953,M031150,M032321
M031956,M031618,M004210
M031960,M032401,M032003
M031963,M032401,M032003
M031967,M032226,M031774
M031968,M032226,M031774
M031969,M032226,M031774
M031971,M028841,M031979
M031972,M028841,M031979
M031973,M028841,M031979
M031974,M028841,M031979
M031975,M017312,M031980
M031976,M017312,M031980
M031977,M017312,M031980
M031979,XF0075,M005236
M031980,NA,NA
M031981,M022891,M031539
M031982,M022891,M031539
M031983,M022891,M031539
M031984,M022891,M031539
M031985,M022891,M031539
M031988,M022891,M031539
M031989,M022891,M031539
M031990,M031916,M032460
M031992,M032226,M031774
M031995,XF0005,XM0015
M031998,M031529,M022673
M031999,M031529,M022673
M032000,M031529,M022673
M032001,M026459,XM0095
M032002,NA,NA
M032003,M010969,M032025
M032004,M010969,M032025
M032005,M010969,M032025
M032006,M022963,M026555
M032007,M022963,M026555
M032008,M022963,M026555
M032009,M022963,M026555
M032014,M026583,M026361
M032015,M026583,M026361
M032016,M026583,M026361
M032017,M026473,M026616
M032018,M026473,M026616
M032019,M026473,M026616
M032020,M026473,M026616
M032021,M026473,M026616
M032022,M026986,M022673
M032023,M026986,M022673
M032024,M026986,M022673
M032025,NA,NA
M032026,NA,NA
M032028,M022153,M026577
M032030,M022153,M026577
M032031,M022998,M032002
M032033,M026980,M026078
M032035,M026985,XM0016
M032036,M026985,XM0016
M032038,M027866,XM0014
M032040,M027866,XM0014
M032041,M027866,XM0014
M032042,M011818,M005236
M032043,M032026,M022964
M032044,M032026,M022964
M032045,M032026,M022964
M032046,M032026,M022964
M032047,M032026,M022964
M032048,M026255,M032042
M032050,M026255,M032042
M032051,NA,NA
M032052,NA,NA
M032053,NA,NA
M032074,M037857,M037858
M032076,M037857,M037858
M032078,M037857,M037858
M032079,M037857,M037858
M032080,M037857,M037858
M032081,M028817,M004239
M032082,M038125,M037610
M032083,M028817,M004239
M032084,M043689,M028786
M032089,M037672,M037568
M032090,NA,NA
M032093,M038297,M026276
M032095,M038297,M026276
M032098,XF0037,M032210
M032100,NA,NA
M032103,M004207,M032051
M032104,M004207,M032051
M032106,M004207,M032051
M032107,M026986,M032218
M032108,M026986,M032218
M032111,M014948,M022113
M032113,M014948,M022113
M032114,M026255,M032042
M032115,M026255,M032042
M032116,M026255,M032042
M032119,M022861,M026832
M032120,M022861,M026832
M032121,M022861,M026832
M032122,M022861,M026832
M032123,M022861,M026832
M032124,NA,NA
M032127,M032219,M032220
M032128,M032219,M032220
M032131,NA,NA
M032141,M026459,M027966
M032142,M027970,M032251
M032143,M027970,M032251
M032144,XF0049,M032251
M032145,M027970,M032251
M032146,M027970,M032251
M032150,M022098,M012591
M032154,NA,NA
M032180,M022904,XM0074
M032181,M022904,XM0074
M032187,NA,NA
M032201,M026901,M026902
M032202,M027889,M026478
M032203,M027889,M026478
M032206,M004500,M022133
M032207,M004500,M022133
M032208,M004500,M022133
M032209,M004500,M022133
M032210,M004500,M022133
M032212,M032154,M032053
M032213,M032154,M032053
M032214,M032154,M032053
M032215,M022098,M012591
M032219,M001649,M026678
M032220,XF0084,XM0102
M032224,M022647,M026399
M032225,M022647,M026399
M032226,M022647,M026399
M032227,M022647,M026399
M032228,M001649,M026678
M032229,NA,NA
M032230,NA,NA
M032231,XF0075,M005236
M032246,NA,NA
M032247,NA,NA
M032248,XF0079,M026332
M032249,NA,NA
M032250,M004207,M032051
M032251,NA,XM0117
M032252,M010969,M032025
M032254,M026986,M022673
M032257,M027866,XM0014
M032259,M032026,M022964
M032260,M032026,M022964
M032263,M026255,M032042
M032264,M026255,M032042
M032269,M026473,M032052
M032273,M028884,M022186
M032289,M017312,M026816
M032290,M031664,M031887
M032291,NA,NA
M032293,M031557,M031655
M032294,M031557,M031655
M032295,M031557,M031655
M032296,M032131,M022879
M032302,M032228,M032203
M032303,M032228,M032203
M032304,M032228,M032203
M032305,M032228,M032203
M032306,M022865,M032033
M032312,M028884,M022186
M032313,M028884,M022186
M032314,NA,NA
M032315,M032208,M032440
M032318,M032231,M032348
M032319,M032231,M032348
M032320,M032231,M032348
M032321,M032231,M032348
M032322,M032231,M032348
M032325,M022694,M011816
M032326,M022694,M011816
M032327,M022694,M011816
M032328,M032230,M026075
M032329,M032230,M026075
M032330,M032230,M026075
M032331,M032230,M026075
M032332,M032230,M026075
M032334,XF0095,M032218
M032336,M032222,M032040
M032339,M032041,M022673
M032340,M032041,M022673
M032342,M028783,M032252
M032343,M028783,M032252
M032345,M028783,M032252
M032346,M028783,M032252
M032347,NA,NA
M032348,NA,NA
M032352,M032229,M032362
M032353,M032221,M026835
M032355,M032221,M026835
M032357,M034529,M026276
M032358,M034529,M026276
M032359,M032045,M028786
M032360,M032045,M028786
M032361,M032045,M028786
M032362,NA,NA
M032364,M032248,M032249
M032368,M032247,M022885
M032370,M032247,M022885
M032371,NA,NA
M032374,M026473,M032052
M032375,M026473,M032052
M032376,M026473,M032052
M032378,M026985,M032002
M032379,M026985,M032002
M032382,M022866,M026361
M032383,M022866,M026361
M032386,M032131,M022879
M032387,M032131,M022879
M032388,M032131,M022879
M032389,M032131,M022879
M032390,M032131,M022879
M032391,M022875,M028883
M032393,M022875,M028883
M032396,M032314,M004206
M032397,M032314,M004206
M032398,M032314,M004206
M032399,M032314,M004206
M032400,M032314,M004206
M032401,NA,NA
M032403,M020884,M032415
M032405,M020884,M032415
M032406,M020884,M032415
M032407,M020884,M032415
M032408,M020884,M032415
M032409,M032347,M034517
M032413,M032347,M034517
M032414,NA,NA
M032415,NA,NA
M032417,M032208,M032440
M032418,M032208,M032440
M032419,M032208,M032440
M032421,M032208,M032440
M032423,M032228,M032203
M032424,M032228,M032203
M032425,M032228,XM0123
M032426,M032228,M032203
M032427,M032228,M032203
M032428,M032228,M032203
M032433,M028884,M022186
M032434,M028884,M022186
M032435,M032371,M026629
M032436,M032371,M026629
M032437,M032371,M026629
M032438,M032015,M022859
M032440,XF0053,NA
M032441,M032401,XM0060
M032442,M032401,XM0060
M032443,M032401,XM0060
M032444,M026986,M026825
M032445,M026986,M026825
M032446,M026986,M026825
M032447,M026986,M026825
M032448,M026849,M004206
M032449,M026849,M004206
M032450,M026849,M004206
M032451,M026849,M004206
M032454,M022098,M032249
M032457,M022098,M032249
M032458,M022098,M032249
M032459,M004207,M032051
M032460,M004207,M032051
M032461,M004207,M032051
M032463,M032222,M026816
M032464,M032222,M026816
M032465,M032222,M026816
M032466,M032222,M026816
M032468,M026459,M027966
M032470,M026459,M027966
M032472,M004207,M032051
M032473,M032041,M022673
M032475,M032041,M022673
M032476,M032041,M022673
M032477,M032041,M022673
M032478,NA,NA
M032480,M032124,M033603
M032481,M032124,M033603
M032482,M032124,M033603
M032483,M032124,M033603
M032487,M014948,M022113
M032489,M014948,M022113
M032491,M022647,M026399
M032492,M022647,M026399
M032493,M022647,M026399
M032495,M017312,M026816
M032496,M017312,M026816
M032497,M017312,M026816
M032498,M017312,M026816
M032499,NA,NA
M032500,M017312,M026816
M033603,M026582,XM0069
M033604,M026582,XM0069
M033660,M026255,M032210
M033836,M031797,XM0099
M033855,M031797,XM0098
M033862,XF0037,M032210
M033868,NA,NA
M033872,XF0037,M032210
M033876,M031797,XM0098
M033889,NA,NA
M034517,NA,NA
M034541,NA,NA
M034612,NA,M026912
M034644,NA,NA
M034645,NA,NA
M034646,NA,NA
M034664,NA,NA
M034670,NA,NA
M034814,M032006,XM0087
M034825,NA,NA
M034837,NA,NA
M034875,NA,NA
M035402,XF0083,XM0066
M035404,XF0083,XM0066
M035417,XF0036,XM0085
M035431,M033604,M032050
M036693,NA,NA
M036753,NA,NA
M036777,XF0070,XM0085
M036781,XF0070,XM0085
M036832,NA,NA
M036843,NA,NA
M036859,XF0036,XM0049
M036866,NA,NA
M036984,NA,NA
M037502,NA,NA
M037503,NA,NA
M037505,M028838,M032487
M037507,M028838,M032487
M037510,M031538,M032441
M037511,M031538,M032441
M037512,M031538,M032441
M037514,M031746,M034541
M037523,NA,NA
M037524,M032424,M032460
M037525,M032424,M032460
M037528,M032352,M031524
M037529,M032352,M031524
M037530,M032352,M031524
M037531,M032352,M031524
M037537,M031564,M032322
M037541,M031540,M031541
M037543,M028913,M032327
M037544,M032448,M031553
M037546,M032448,M031553
M037547,M032448,M031553
M037549,M028884,M022186
M037551,M028884,M022186
M037553,M028884,M022186
M037555,M031916,M032460
M037556,M031916,M032460
M037557,M031803,M028796
M037558,M031803,M028796
M037559,M031803,M028796
M037564,NA,XM0099
M037567,M032418,M032296
M037568,M028817,M032107
M037569,NA,NA
M037570,NA,NA
M037571,NA,NA
M037572,NA,NA
M037589,M022998,M026678
M037592,NA,NA
M037593,NA,NA
M037594,NA,NA
M037595,NA,NA
M037596,NA,M032210
M037600,NA,NA
M037601,M032127,M038416
M037602,M032127,M038416
M037604,M037569,M031774
M037606,M037569,M031774
M037607,M032219,M037568
M037608,M032219,M037568
M037609,M032219,M037568
M037610,M032219,M037568
M037613,M037570,M032330
M037614,M037570,M032330
M037622,M037571,M031949
M037623,M037571,M031949
M037624,M032352,M031653
M037625,M032352,M031653
M037626,M032352,M031653
M037627,M032352,M031653
M037628,M032352,M031653
M037629,M032180,XM0081
M037630,M032180,XM0081
M037631,M032180,XM0081
M037632,M032180,XM0081
M037633,M031605,M031799
M037637,XF0066,M026555
M037639,M031780,M034837
M037640,M031780,M034837
M037641,M031780,M034837
M037642,M031780,M034837
M037643,M042116,M031766
M037645,M042116,M031766
M037646,M042116,M031766
M037649,NA,NA
M037650,M032499,NA
M037651,NA,NA
M037652,M031706,M037659
M037653,M031706,M037659
M037655,M031706,M037659
M037656,M031706,M037659
M037657,M031710,M037589
M037659,NA,NA
M037660,M032446,M032479
M037661,M032446,M032479
M037662,M032446,M032479
M037663,M032446,M032479
M037664,M032446,M032479
M037665,M031618,M004210
M037666,M031618,M004210
M037667,M031618,M004210
M037668,M031618,M004210
M037669,M031720,M032040
M037670,M031720,M032040
M037672,M031720,M032040
M037673,M031720,M032040
M037674,M031720,M032040
M037677,M032230,M026075
M037679,M032230,M026075
M037680,M032230,M026075
M037681,M032230,M026075
M037683,M032129,M032348
M037685,M032129,M032348
M037686,M032129,M032348
M037687,M032129,M032348
M037688,M031610,M031598
M037689,M031610,M031598
M037690,M031610,M031598
M037696,M037593,M042156
M037697,M037593,M042156
M037699,M022875,M028883
M037700,M022875,M028883
M037701,XF0056,XM0076
M037702,M038044,M026276
M037703,M038044,M026276
M037704,NA,NA
M037707,M037592,M031929
M037708,M037592,M031929
M037709,M037592,M031929
M037712,M037592,M031929
M037713,M031884,M038042
M037714,M031884,M038042
M037716,M031884,M038042
M037717,M032446,M032479
M037719,M037571,M031949
M037726,M037855,M031853
M037727,M037855,M031853
M037728,NA,NA
M037729,M037857,M037858
M037730,M037728,M031634
M037731,M037857,M037858
M037732,M037857,M037858
M037733,M037857,M037858
M037734,M037800,M031839
M037735,M037800,M031839
M037736,M037800,M031839
M037737,M037800,M031839
M037738,M037800,M031839
M037739,M034664,M031835
M037740,M034664,M031835
M037741,M034664,M031835
M037743,M034664,M031835
M037744,M032448,M037851
M037745,M032448,M037851
M037746,M032448,M037851
M037747,M032448,M037851
M037748,M032448,M037851
M037749,XF0023,NA
M037750,M022875,M028883
M037751,XF0023,XM0013
M037752,XF0023,XM0013
M037753,XF0023,XM0013
M037754,XF0023,XM0013
M037755,XF0023,XM0013
M037756,XF0023,XM0013
M037757,M031650,M032487
M037758,M031650,M032487
M037759,M031650,M032487
M037760,M031650,M032487
M037761,M031650,M032487
M037763,M031786,M028912
M037764,M031786,M028912
M037766,M031786,M028912
M037767,M034644,M031801
M037768,M034644,M031801
M037769,M034644,M031801
M037770,M032015,M032313
M037771,M032015,M032313
M037773,M026985,M031752
M037774,M037867,M022885
M037776,M037867,M022885
M037777,M037867,M022885
M037778,M037867,M022885
M037779,M032459,NA
M037780,M037779,M031940
M037781,M037779,M031940
M037782,M037779,M031940
M037783,M037779,M031940
M037784,M037779,M031940
M037785,M037779,M031940
M037792,M022866,M031870
M037795,M022866,M031870
M037798,M022904,M032181
M037799,M022904,M032181
M037801,M032248,M032449
M037802,M032248,M032449
M037804,M037882,M004351
M037805,M037882,M004351
M037806,M037882,M004351
M037807,M037882,M004351
M037808,M031803,M028796
M037812,M031580,M037819
M037813,M031580,M037819
M037814,M031580,M037819
M037815,M031580,M037819
M037816,M031580,M037819
M037817,M031580,M037819
M037819,NA,NA
M037828,M042178,M037866
M037829,M031664,M031945
M037830,M031664,M031945
M037831,M031664,M031945
M037834,M041218,M031651
M037835,M041218,M031651
M037838,M037728,M031634
M037839,M037856,M031648
M037840,M037728,M031634
M037842,M037859,M034658
M037843,M037859,M034658
M037844,M037859,M034658
M037845,M037859,M034658
M037846,M037859,M034658
M037847,M037859,M034658
M037848,M028938,M037870
M037849,M028938,M037870
M037850,M028938,M037870
M037851,NA,NA
M037855,NA,NA
M037857,NA,NA
M037858,M027889,M022096
M037859,NA,NA
M037860,NA,M032358
M037864,M032045,M028786
M037865,M032045,M028786
M037867,XF0060,XM0079
M037868,NA,NA
M037869,M027889,M022096
M037870,NA,NA
M037871,M028817,M032107
M037872,NA,NA
M037873,NA,NA
M037874,NA,NA
M037875,891942,M037564
M037876,891942,M037564
M037877,891942,M037564
M037878,NA,NA
M037879,NA,M026836
M037880,M027889,M022096
M037881,NA,NA
M037882,XF0056,XM0076
M037885,M031529,M031830
M037886,M031753,M037567
M037887,M031753,M037567
M037889,M031753,M037567
M037890,M031753,M037567
M037891,NA,NA
M037892,M027866,M027989
M037893,M027866,M027989
M037894,M027866,M027989
M037896,M027866,M027989
M037897,M032127,M038416
M037898,M032127,M038416
M037899,M032127,M038416
M037900,M032127,M038416
M037902,M032231,M032149
M037903,M032231,M032149
M037904,M032231,M032149
M037905,M032231,M032149
M037908,M037872,M031950
M037909,M031916,M032460
M037910,M031916,M032460
M037911,M031916,M032460
M037912,M031916,M032460
M037913,M031916,M032460
M037915,M038030,891906
M037916,M038030,891906
M037917,M038030,891906
M037918,M038030,891906
M037919,M038030,891906
M037920,M038030,891906
M037923,M032146,M032315
M037924,M032146,M032315
M037925,M031760,M031882
M037926,M031760,M031882
M037929,M031760,M031882
M037930,M031760,M031882
M037932,M031643,M031730
M037934,M031643,M031730
M037935,M031643,M031730
M037936,NA,NA
M037937,M037936,M031837
M037938,M037936,M031837
M037939,M037936,M031837
M037941,M037936,M031837
M037942,M032109,M032356
M037944,M032109,M032356
M037947,M034612,M037950
M037948,M034612,M037950
M037949,M034612,M037950
M037950,NA,NA
M037956,NA,NA
M037978,XF0014,M034670
M037980,M037955,M031784
M038001,M031529,M022673
M038002,M017312,M031980
M038003,M031580,M031924
M038004,M031580,M031924
M038005,M031580,M031924
M038007,NA,NA
M038008,M032393,M032251
M038009,M032393,M032251
M038010,M032393,M032251
M038011,M032393,M032251
M038012,M032393,M032251
M038013,M032393,M032251
M038015,M031528,M032108
M038016,M031528,M032108
M038017,M031528,M032108
M038018,M031528,M032108
M038019,M031528,M032108
M038020,M022647,M031678
M038021,M022647,M031678
M038022,M022647,M031678
M038023,NA,NA
M038024,M038023,M032149
M038028,M038023,M032149
M038029,M028824,M032370
M038030,M028824,M032370
M038031,M028824,M032370
M038032,M028824,M032370
M038033,M031557,M031558
M038034,M031557,M031558
M038035,M031557,M031558
M038040,M032129,M032348
M038041,M032129,M032348
M038042,M032129,M032348
M038051,M031596,M031545
M038052,M031596,M031545
M038054,M031596,M031545
M038055,M031596,M031545
M038056,M032231,M032149
M038057,M042175,M037869
M038059,M042175,M037869
M038061,M042175,M037869
M038063,M031807,M031990
M038065,M031807,M031990
M038066,M031807,M031990
M038067,M031807,M031990
M038068,M031807,M031990
M038069,M037595,M037596
M038070,M037595,M037596
M038076,NA,NA
M038077,M031848,M037873
M038078,M031848,M037873
M038079,M031848,M037873
M038080,M031848,M037873
M038081,M031848,M037873
M038083,M032015,M032313
M038084,XF0060,XM0079
M038085,M026985,M031752
M038089,M004215,M031763
M038091,M031654,M032003
M038092,M031654,M032003
M038093,M031654,M032003
M038094,M031654,M032003
M038095,M031654,M032003
M038096,M031654,M032003
M038097,M037891,M032322
M038099,M037891,M032322
M038100,M037891,M032322
M038107,XF0063,XM0081
M038108,XF0063,XM0081
M038109,NA,NA
M038111,NA,NA
M038112,NA,NA
M038113,NA,NA
M038114,NA,NA
M038115,M004208,M032114
M038116,NA,NA
M038117,NA,NA
M038118,NA,NA
M038119,M037615,M038124
M038120,M037615,M038124
M038121,M037615,M038124
M038123,NA,NA
M038125,NA,NA
M038126,M031797,XM0099
M038127,M031708,NA
M038128,NA,NA
M038129,M028938,M031651
M038130,M032129,M031652
M038131,M028938,M031651
M038132,M032129,M031652
M038133,M032129,M031652
M038134,M032129,M031652
M038136,M031807,M038488
M038137,M031807,M038488
M038140,M031751,M031558
M038141,M031751,M031558
M038142,M031751,M031558
M038143,M031751,M031558
M038144,M032005,M026332
M038145,M038044,M026276
M038146,M032005,M026332
M038147,M038044,M026276
M038148,M042178,M037564
M038149,M042178,M037564
M038150,M021116,M038250
M038151,XF0005,XM0015
M038152,M022891,M031661
M038154,XF0096,M031661
M038155,M022891,M031661
M038156,M022891,M031661
M038157,M022891,M031661
